countryname,year,AG_LND_AGRI_ZS,AG_LND_ARBL_HA_PC,AG_LND_CREL_HA,AG_LND_CROP_ZS,AG_LND_FRST_ZS,AG_LND_PRCP_MM,AG_PRD_CROP_XD,AG_PRD_FOOD_XD,AG_PRD_LVSK_XD,AG_YLD_CREL_KG,BG_GSR_NFSV_GD_ZS,BN_KLT_DINV_CD,BX_KLT_DINV_WD_GD_ZS,EG_CFT_ACCS_ZS,EG_ELC_ACCS_ZS,EG_ELC_FOSL_ZS,EG_ELC_RNEW_ZS,EG_FEC_RNEW_ZS,EG_IMP_CONS_ZS,EG_USE_COMM_CL_ZS,EG_USE_COMM_FO_ZS,EG_USE_PCAP_KG_OE,EN_ATM_PM25_MC_M3,EN_GHG_ALL_PC_CE_AR5,EN_GHG_CH4_AG_MT_CE_AR5,EN_GHG_CH4_BU_MT_CE_AR5,EN_GHG_CO2_AG_MT_CE_AR5,EN_GHG_CO2_BU_MT_CE_AR5,EN_GHG_N2O_AG_MT_CE_AR5,EN_GHG_N2O_BU_MT_CE_AR5,EN_GHG_N2O_WA_MT_CE_AR5,EN_POP_DNST,EN_URB_LCTY_UR_ZS,ER_FSH_AQUA_MT,FD_AST_PRVT_GD_ZS,FP_CPI_TOTL_ZG,IT_NET_USER_ZS,MS_MIL_TOTL_TF_ZS,MS_MIL_XPND_GD_ZS,NE_CON_PRVT_KD,NE_CON_PRVT_ZS,NE_EXP_GNFS_ZS,NE_IMP_GNFS_ZS,NE_TRD_GNFS_ZS,NV_AGR_TOTL_ZS,NV_IND_MANF_ZS,NV_IND_TOTL_ZS,NV_SRV_TOTL_ZS,NY_GDP_DEFL_KD_ZG,NY_GDP_PCAP_KD,PV_EST,RL_EST,SG_GEN_PARL_ZS,SH_STA_SUIC_P5,SL_UEM_TOTL_NE_ZS,SP_RUR_TOTL_ZS,SP_URB_TOTL_IN_ZS,TG_VAL_TOTL_GD_ZS,TM_VAL_AGRI_ZS_UN,TM_VAL_FOOD_ZS_UN,TX_VAL_AGRI_ZS_UN,TX_VAL_FOOD_ZS_UN,countrycode,ad_ob,ln_gdppc,ln_gdppc_sq,ln_gdppc_cb,id,advanced_country
Latvia,2017,31.06368618123965,.664178827832491,.6335,.1285615568804538,54.62548411461263,667,107.8,106.11,103.72,4250.2,29.97716570726627,-614.0056304927352,4.048800194925462,100,100,27.45983269154163,72.52290532465808,42.6,48.18868313762546,8.85,55.57,2265.216939158923,11.6679973108454,6.111166030290674,1.2454,.2211,.1814,1.2494,1.2994,.0653,.0538,31.21230334099346,48.40336261567028,.00080794,43.68660522406624,2.93036312374665,80.10000000000001,.6026595365347278,1.59351134040875,17.38531141781522,62.9148036631868,64.13995426397564,64.57404906490831,128.714003328884,3.62476211824764,10.87458231362047,19.77672939149932,63.42464471866379,2.709239952061068,14382.86127271338,.452954679727554,.900835394859314,16,21.04,8.715,31.925,68.075,106.0152313205578,2.446037430120715,16.28732341080226,10.38113037191882,20.34284223352642,LVA,22.969999,9.5737925,91.657501,877.50989,146,1
Latvia,2018,31.14403715428994,.6719683847955608,.6798,.1285615568804538,54.68767576775355,667,71.02,83.61,101.59,3026.3,29.94866552522264,-750.9235832051236,1.320769006285222,100,100,47.96252230814991,52.03152885187389,41,46.26542430039554,4.74,57.15,2403.499817809274,14.2076039693657,6.453957971620622,1.1924,.2235,.1818,1.2791,1.2483,.0669,.0539,30.97006122744147,48.51368587778848,.00082966,37.9065537383829,2.53445424186598,83.59999999999999,.6935035800865975,2.06149811300222,17.91219578980233,61.71705180073357,63.86981869322342,64.36427686659852,128.234095559822,3.661047780195126,10.94125503584055,19.34535680058741,63.26342749623909,3.740278739684541,15120.06981718037,.395444005727768,.9231803417205811,31,18.06,7.412,31.858,68.142,107.8172207847684,3.175850152299029,16.3008377870611,12.21877674701176,18.82202978824181,LVA,23.219999,9.6237783,92.617111,891.32654,146,1
Latvia,2019,31.49758143571119,.6891968009564108,.7339,.1446317514905106,54.74986742089446,667,106.48,104.75,102.15,4310.1,30.07170127325523,-1027.750185524877,3.371002667114827,100,100,50.40385212799006,49.58232370301336,41.5,48.44161100991695,4.34,56.35,2343.22877775395,12.4865833165492,6.402215044032308,1.1853,.2131,.1933,1.2635,1.3435,.0694,.0513,30.75549198900799,48.5444775314633,.00060864,35.71887456560102,2.81140920075615,86.09999999999999,.6105378838756945,2.0214000784007,17.91603581391678,60.71791657192422,62.53684301630727,62.7547886916228,125.2916317079301,3.853434441998361,11.02253150395605,19.59885278862066,63.09871941357868,4.316381884101858,15328.38599332952,.426870435476303,.979084551334381,30,17.16,6.312,31.77800000000001,68.22199999999999,104.7266450019199,3.011871812744417,16.95613913662338,11.71026493374585,21.04418480607244,LVA,23.469999,9.6374617,92.880669,895.13385,146,1
Latvia,2020,31.64068777117146,.7019393837982498,.75,.1446247790454765,54.80941668005785,667,117.21,110.74,101.34,4662.8,26.52847618255418,-741.5932430596791,2.814135578124266,100,100,36.25366876310272,63.7583857442348,43.8,48.61189422148279,5.62,53.24,2251.269390390766,11.6020322023647,6.129604109344686,1.1895,.1867,.2095,1.2802,1.4192,.0683,.053,30.53911296802185,48.5785940296944,.00071745,34.73132327368214,.219064904842156,88.90000000000001,.9157033975648394,2.16211101523024,17.14217165345077,58.74361918866261,62.65924226175852,61.2239557848013,123.8831980465598,4.079181942175598,11.48257240368816,20.3341837659978,62.38762278292683,2.393326939042623,14900.72957188658,.462181746959686,.92213636636734,30,18.01,8.098000000000001,31.685,68.315,104.1883631057128,3.223024680478846,18.40600119426998,10.83564224235822,21.80613468969039,LVA,23.73,9.6091652,92.336052,887.2724,146,1
Morocco,2000,68.68025991485548,.3084426635978375,5.443172,1.982971095675555,12.33820300246471,346,50.6,52.49,57.15,366.8,13.6754680192455,-368.0344347068651,.9915818587501667,89.8,69.8,93.92054730622716,6.084428204928866,15.5,90.13709913405353,.61,86.53,387.6743264127436,26.2794045322845,1.992978681148144,7.208,.4049,.4627,4.6087,3.8138,.1677,.4094,63.68683620882814,20.67588152989659,.001889,43.66101074525376,1.89463456763464,.694,2.490438476642794,2.68517230679106,34.97555541765986,55.66719229257691,24.19682788978874,29.24347794908972,53.44030583887847,10.7286317929553,18.07636572820666,24.35263020358565,45.66438269025906,-1.76759868448363,1957.14135742188,-.065564900636673,.098202221095562,.615384615384615,4.51,13.58,46.665,53.335,44.08907924197386,3.084586036993447,13.74181052750809,2.015824230856287,21.47175624201963,MAR,11.31,7.5792403,57.444885,435.38858,149,0
Morocco,2002,67.85346179699754,.2877580361106539,4.947863,1.974008514452162,12.41350212861304,346,63.73,62.82,61.81,1068.7,16.64868606864638,-452.0268890787706,1.020357578113932,91.7,73.3,93.14735805710535,6.860124712832294,15.1,88.1574659322708,.76,87.8,406.634838346005,26.3732332307781,2.125388663429337,7.0931,.4135,.4782,4.9424,3.842,.1765,.4307,65.4226798117858,20.33394660531029,.00167,37.03591754142557,2.79561966936936,2.37,2.481826890609474,3.49178799247956,36.63829174851335,51.89930230269406,25.94437981155238,28.36574810265762,54.31012791420999,11.84327816637252,16.49749428566573,22.63612244343868,45.67613752194101,.9595593394348327,2127.50708007813,-.261418521404266,-.0490107983350754,10.7692307692308,4.28,11.59,46.01,53.99,41.87378024039178,3.288297623759524,14.00754649043753,1.633290351181652,21.40536067344963,MAR,12.16,7.6627064,58.717068,449.93167,149,0
Morocco,2003,69.18216446336545,.3062078699987809,5.561338,1.839569796101277,12.4511516916872,346,78.78,72.38,60.2,1432.9,16.65587487611144,-2300.216340415452,3.985619847543059,92.5,75.09999999999999,89.99276149113282,9.976957413439498,16.1,91.41625177809414,1.21,87.15000000000001,399.7363683533879,26.3997347331309,2.117152662461367,7.2149,.4174,.4594,5.0378,4.015,.181,.445,66.25905220703562,20.18153683422149,.001538,36.30302764135192,1.16773367477592,3.35,2.431208784570323,3.49420754151271,38.84193846493137,51.01634326133219,24.67648658326604,27.65537168372629,52.33185826699233,12.49186018205516,16.83845024980861,23.32480131448184,45.0015319782644,.8604082553139278,2229.576171875,-.407007366418839,-.112911000847816,10.7692307692308,4.46,11.92,45.683,54.317,39.68335799138708,3.328314925943936,11.01545357578267,1.753779148942892,21.47435485403383,MAR,12.6,7.7095666,59.437416,458.23672,149,0
Morocco,2004,67.3112256329823,.2740959191491155,5.686494,1.861976249159758,12.48880125476137,346,78.84999999999999,72.87,61.52,1512.1,17.34294797617691,-862.4032910283997,1.351186477178044,93.2,78.2,89.72486413043478,10.24750905797101,22.4,83.34307392420911,1.12,81.45,463.8948607122695,26.4269692920543,2.286484119897367,7.3674,.7865,.465,5.3892,4.0763,.2328,.4521,67.11408917768317,20.02893289865965,.001718,36.59064158070686,1.49344403381774,11.6,2.416674512803251,3.24946757487646,40.57400286254132,50.99319591249023,25.34920550580782,30.20243296864583,55.55163847445365,11.86933371800104,16.75970136380672,24.00298761166556,45.6602444605801,.9135451791318019,2301.08178710938,-.312668710947037,-.0490320511162281,10.7692307692308,4.35,10.83,45.356,54.644,41.96832585632022,2.98787202958168,10.9116550391033,1.667187025826446,19.02899720337933,MAR,13.03,7.7411346,59.925167,463.88876,149,0
Morocco,2005,67.19471207707819,.2675394121590569,5.458735,1.942639480170289,12.52645081783554,346,70.26000000000001,68.64,66.09,783.9,19.03981543024205,-1596.494477920536,2.426354676478384,93.90000000000001,78.59999999999999,91.76713918175857,8.223780457044846,20,86.81926987398482,.6899999999999999,84.20999999999999,484.7979088325755,26.4656931234232,2.325273903437575,7.3303,.7368,.4248,5.6479,3.9858,.2348,.4638,68.02183284786018,19.74463936946837,.002257,39.78454176743707,.982641660015951,15.1,2.374581196249675,3.25799678207968,41.923293870878,51.83721132305133,27.99589963398969,33.49792805233376,61.49382768632346,10.69888044835781,15.59981062964002,23.68120688266138,47.36381240369344,.8862213763753317,2342.15478515625,-.5566807389259339,-.269636899232864,10.7692307692308,4.39,11.01,44.826,55.174,46.44700857896598,2.781987541607569,10.55078851786347,1.834253109903686,21.19214522834326,MAR,13.47,7.7588267,60.19939,467.07666,149,0
Morocco,2006,67.09836432892673,.2620634153167617,5.590632,1.97624915975801,12.5641003809097,346,88.95,81.59999999999999,67.40000000000001,1652.1,20.88658817458586,-2009.915949592562,3.242834977394556,94.59999999999999,96.5,91.30053152582045,8.687082459647925,18.2,87.45848474503835,.68,84.79000000000001,486.5827300666032,26.5559544015872,2.340271145940529,7.4724,.6818,.463,6.0054,4.0872,.2321,.4676,68.94729554111584,19.44024790918298,.001161,41.96924850671825,3.28476166954811,19.8,2.278869102870375,3.10979654916899,44.64529940047921,51.77811552321032,29.62896679707852,35.04323098163693,64.67219777871544,12.30416809819705,15.39693139171731,22.75308141009024,46.49902393339802,1.445366784575654,2489.99291992188,-.461343467235565,-.318183392286301,10.7692307692308,4.25,9.67,44.254,55.746,48.39503124981112,2.85015648009906,9.307285193425448,1.71049863190672,19.2663705222364,MAR,13.91,7.820035,61.152946,478.2182,149,0
Morocco,2007,67.1297333632086,.2586057516997436,4.8513,2.005377548734035,12.60174994398387,346,68.37,68.93000000000001,70.81999999999999,516.4,22.40527498143041,-2193.82173953846,3.249993323154289,95.09999999999999,82.2,92.08650774145983,7.920029491275497,16.6,91.89761107976696,.66,85.28,495.4718135881178,26.7015710730568,2.338911863953302,7.4298,.6331,.4306,6.4198,3.9693,.226,.4762,69.87781313018149,19.14496851186649,.001636,50.41580790026662,2.04208512673344,21.5,2.233827632774719,3.04695366406602,46.68724766114275,52.67453361545942,31.42777380897851,39.92187297068723,71.34964677966575,9.875246648699497,14.94369195977666,22.42293927852895,48.65280846199072,3.171544123420915,2540.615234375,-.501324236392975,-.329650670289993,10.4615384615385,3.94,9.56,43.683,56.317,54.45789117888775,2.52248642360385,12.21312150935247,1.44826892944148,19.94615996444166,MAR,14.35,7.8401613,61.468128,481.92004,149,0
Morocco,2008,67.17678691463142,.2547555718052403,5.315125,2.08155948913287,12.63939950705803,346,77.45999999999999,76.14,74.13,1002.9,21.58625975114814,-2150.359074571823,2.422135088527862,95.7,84.09999999999999,92.05911704604857,7.950910041343914,14.4,89.6185838640902,.66,86.29000000000001,507.9323233403277,26.858954011948,2.424259336616112,7.5222,.5805,.3667,6.778,3.8718,.2227,.4803,70.81955411158414,18.85734705426777,.000579,55.05885560214496,3.71484311494064,33.1,2.19199545633202,3.18350142755722,50.20754308365355,52.99491494026477,32.47222340844391,45.36224823411624,77.83447164256016,10.86496179431197,15.14698735259866,24.31558225547258,46.54046211720169,4.830386393062597,2648.58569335938,-.57127320766449,-.385672748088837,10.4615384615385,3.96,9.57,43.114,56.886,61.58830255295202,2.1123753242396,11.79688429760211,.9920042781000492,17.44639869213996,MAR,14.79,7.8817811,62.122475,489.63574,149,0
Morocco,2009,67.22518485323774,.2509960888243177,5.441176,2.157741429531705,12.6770490701322,346,96.59,90.19,77.75,1919.4,21.48296457591493,-1491.300236009161,1.947827443308479,96.2,85.90000000000001,84.60262612301314,15.47952084773094,14.2,93.60503243492292,1.57,86.28,504.8585976271197,26.984514092377,2.392964042272092,7.562,.5226,.3363,7.148,3.9572,.2449,.4955,71.76961236836209,18.57758392785519,.000657,58.04497021765237,.971862998667636,41.3,2.171887103929923,3.28865184646812,52.22905944747093,53.83713127284141,25.71717753880931,36.65377847641763,62.37095601522694,11.9650475529562,14.8768328118816,22.25957486396999,47.30167327158817,-.4525587805527636,2710.66650390625,-.398299634456635,-.262815058231354,10.4615384615385,4.06,8.960000000000001,42.548,57.452,46.39911241145514,2.150988339873824,11.23583914723305,1.551433666158835,22.97868296865281,MAR,15.25,7.9049497,62.488228,493.96631,149,0
Morocco,2010,67.1931436253641,.2380662269670856,5.062727,2.820972440062738,12.71469863320636,346,96.81,92.59,84.36,1547.5,21.91788122657181,-660.6477699576208,1.229982458383508,96.59999999999999,95.7,81.88574082675338,18.20402820588608,13.9,95.92709689417921,2.08,87.09999999999999,526.0985283035775,27.0346621884598,2.481894239988054,7.8165,.5017,.3499,7.3855,4.0504,.2449,.5128,72.74706699529465,18.30026820496761,.00074212,61.68199596062478,.993557401226392,52,2.155591809487779,3.39079610106242,54.35236888540251,54.30392435008968,29.78894868022835,39.75303092991566,69.54197961014401,11.96208127092315,14.81719202536991,23.71191269003547,47.16611024368799,.647501047462967,2767.04223632813,-.383013308048248,-.21353417634964,10.4615384615385,4,9.09,41.982,58.018,52.69600592936759,2.169780547247785,11.46797568850262,1.717248063692194,18.84084214252887,MAR,15.71,7.9255342,62.814095,497.83524,149,0
Morocco,2011,67.45193815818956,.2371068479938436,5.382258,2.912838897602509,12.7192336993054,346,99.43000000000001,96.03,89.36,1614.4,22.23231851064754,-2273.339953134925,2.29046840496639,96.90000000000001,96.09999999999999,88.83849339380792,11.33291264050483,11.8,95.43553283686653,1.26,88.63,559.3532790631474,25.1025965770715,2.612140376198918,8.2719,.4833,.3656,7.746,4.1988,.2541,.5288,73.74543580551199,18.02787714835329,.000617,64.7617613010764,.9069249096918,46.1,2.138959812878435,3.29749523520352,57.34305904355048,54.83737918204348,31.95448426469765,44.87138722592706,76.82587149062471,12.08190260984541,14.66564019955191,24.50651918854827,48.22643570611147,-.5988449071711415,2879.53930664063,-.392256796360016,-.275484472513199,16.9620253164557,3.97,8.91,41.419,58.581,59.88882803637298,2.119704498414629,12.63626606095775,1.102472617986368,17.32698637710161,MAR,16.190001,7.9653854,63.447365,505.38272,149,0
Morocco,2012,68.12233923369931,.2412514423145676,5.224668,3.038315034730002,12.72376876540444,346,91.87,92.22,93.06,1016.6,21.95961986712592,-2482.391450724531,2.657587126415065,97.2,96.40000000000001,90.80555354689422,9.479571914093571,10.9,103.8037539823688,1.09,89.09,559.6565392141972,23.517027783633,2.660154666548504,8.2782,.4672,.3709,8.2172,4.2081,.2607,.5423,74.73726417208157,17.76678988046661,.0006925,65.74378647588381,1.28712240079219,55.40000000000001,2.136438824186817,3.46275007931538,59.72583280976441,55.51155393586669,32.09709614511362,46.12500575049355,78.22210189560718,11.32975115227926,14.36152700326864,24.26597735076318,49.13496537123444,.5331724619263838,2927.45043945313,-.470458775758743,-.292328745126724,16.9620253164557,3.89,8.99,40.858,59.142,62.01572580622786,1.874723127724677,12.46037051174258,1.101416638213837,17.23756058966497,MAR,16.67,7.9818873,63.710526,508.53024,149,0
Morocco,2013,68.53013667936365,.2405618326336628,5.401005,3.264620210620659,12.72830383150347,346,101.51,98.40000000000001,92.26000000000001,1828.3,18.94244872250588,-2916.210628142073,2.903862640440409,97.7,97.2,80.00495715600879,15.6662417675802,11.6,99.66103596997523,1.9,88.23,554.3220766714512,22.6262616570608,2.653475741123859,8.5184,.4565,.5601,8.4618,4.4179,.2679,.5543,75.70596235715887,17.51997652095713,.000988,62.86274101092882,1.88065466724086,56.00000000000001,2.106465460650917,3.80578290120645,61.62557462968972,55.31650676270792,30.25326563916169,43.60449089237012,73.85775653153181,12.35836619325061,14.55815487197291,24.15312888450839,47.61406262358187,1.26026248256035,3008.185546875,-.493017613887787,-.344686150550842,16.9620253164557,3.8,9.23,40.3,59.7,58.02869670604244,1.773434119820424,10.78138849170168,.8704759320351456,18.86279496831771,MAR,17.16,8.0090923,64.145561,513.74774,149,0
Morocco,2014,67.40421241317499,.2222233266812416,4.769853,3.319291956083352,12.73283889760251,346,101.96,99.95999999999999,95.98999999999999,1454.3,21.07617805166014,-3094.16353898726,2.959254354844886,97.7,97.3,82.10250476449768,13.74819629730465,11.1,102.7875181925809,1.61,88.48,555.5910403027208,22.5756463722019,2.666086435872413,8.714,.4514,.5219,8.815899999999999,4.4299,.2738,.5682,76.64077974456643,17.28934163049081,.001189,63.03970145457115,.442310053557048,56.8,2.084971671783386,3.39845864113579,63.56056101607746,61.74821809089583,30.13298663742918,41.7605801165106,71.89356675393978,10.35314652495272,15.34528795131878,25.81326750904185,54.75498624999251,.2154377624286781,3051.458984375,-.446265608072281,-.130961164832115,16.9620253164557,3.68,9.699999999999999,39.744,60.256,58.92932440341744,1.767254054853595,12.21486271819693,.8860266785079474,18.8315482309376,MAR,17.66,8.0233755,64.374557,516.50122,149,0
Morocco,2015,67.32466950481739,.2166374611255774,5.459896,3.472328030472776,12.73737396370155,346,110.39,108.01,103.11,2140.7,20.45622940875027,-2596.320889571176,2.946111083901541,97.90000000000001,97.3,80.435687970527,15.5367932083934,11.2,96.03665293957054,1.95,88.84,563.6031066383621,25.6535487891636,2.700861441138285,8.737,.4517,.4748,9.097099999999999,4.375,.2858,.5803,77.54332959892449,17.07367825023208,.00105,58.39652293227853,1.5579071134626,57.09999999999999,2.080003290094708,2.95999792230728,65.10368126986052,58.96334263657351,29.99585388996947,37.29282203541538,67.28867592538485,11.79619318461135,14.98415295528601,25.62268172622873,52.20295718747189,3.172935309671246,3146.24780273438,-.344394981861115,-.181371480226517,16.9620253164557,3.57,9.460000000000001,39.191,60.809,54.73408844775021,1.813443964863074,11.01628822151935,.9506089810758287,20.30354785913486,MAR,18.18,8.0539656,64.866364,522.43146,149,0
Morocco,2016,69.17992381805959,.2347283993124951,3.804119,3.706027335872732,12.77120770781985,346,87.66,92.03,100.9,936,21.3220825573733,-1574.253170023584,1.930005402510559,97.90000000000001,97.8,80.19663358327371,15.9136616782303,11.1,94.92509663078449,2.41,88.41,558.0620239004734,24.7545943744621,2.679572721790427,8.845800000000001,.4462,.4942,9.503399999999999,4.2636,.2934,.59,78.47514452162223,16.8586446976563,.0011501,59.18966013591211,1.63531114327064,58.3,2.089387002074766,2.98211832955753,66.33632862713642,59.33375310372685,30.73459514242188,40.38806523926456,71.12266038168643,10.32196511031767,14.75952913824915,25.68510457857398,53.3932404781727,.9698838680499193,3124.42504882813,-.317617774009705,-.272754222154617,20.5063291139241,3.46,9.300000000000001,38.64,61.36,57.40818157037383,1.549926094588635,12.31208175610926,.945950777554279,20.87764139741125,MAR,18.709999,8.0470057,64.754303,521.07825,149,0
Moldova,2002,77.06812652068126,.6330320448858533,1.014501,9.154501216545013,10.65754257907543,450,92.86,93.09999999999999,98.88,2502.8,29.36422343144739,-83.59999999999999,5.057713388690424,70.40000000000001,99,93.49214569307786,6.507854306922148,5.8,96.8718902114465,1.05,89.48999999999999,1063.474340415967,26.3369851224783,3.535396383508193,1.443,.0377,0,1.4606,.4986,.0289,.0483,101.381934046035,47.00878366824435,.002335,17.14584300007563,5.30124390261593,3.79,.8112615346466077,.419846587081724,3.320591894915964,83.02452072539205,52.46389651858954,77.37562898294537,129.8395255015349,21.02182945113416,14.56676132648113,20.38476213141615,47.9359774298987,9.827402063710664,1547.574212316123,-.156634762883186,-.62615978717804,12.8712871287129,19.85,6.845,56.211,43.789,101.2144428289981,2.52351764225146,13.29602880866201,3.025452076973792,63.66457667630839,MDA,20.91,7.3444438,53.940853,396.16559,151,0
Moldova,2003,76.90903559476726,.6355060867360752,.850079,9.066017645269241,10.75235777304533,450,94.73999999999999,94.67,97.02,2353.5,29.06748644049387,-73.64,3.723041203519316,74.5,98.8,93.68614972366439,6.313850276335622,5.9,98.15641346372502,.96,87.81,1157.570824968735,24.9046500915055,3.747247001410169,1.4592,.0466,0,1.6349,.4708,.0283,.0492,101.132058382973,47.22875612561712,.003408,20.2941996451718,11.7460792058232,7.41,.781112546942589,.416381264465176,3.936897803701663,90.57267822875556,53.31319019515551,86.74333972989608,140.0565299250516,18.32820160034759,15.13605126905391,20.67288098772584,48.51140519207792,14.86597246169947,1654.366293031951,-.131324723362923,-.539445102214813,12.8712871287129,20.87,6.378,56.611,43.389,110.5049111119157,4.112289993823719,13.54163922285132,5.02870778935704,59.18394437838279,MDA,21.209999,7.4111733,54.925491,407.06232,151,0
Moldova,2004,76.70316301703163,.6353540700470957,1.039038,9.063260340632603,10.84063260340633,450,99.81999999999999,99.27,100.22,2832,28.33676997377623,-147.79,5.811989832042958,78.2,99.09999999999999,93.52900789564023,6.470992104359767,4.8,96.68184775536767,.96,89.3,1166.211910841696,23.6201492137492,3.758015733991063,1.3999,.039,0,1.8866,.4985,.0256,.05,100.846989588049,47.43598393574297,.00565,21.21276535964036,12.5242768428228,10.6,.7038778193239489,.360979036536125,4.18285328493978,89.04721528471529,51.19391233766234,81.50515734265734,132.6990696803197,17.58673826173826,14.23041333666334,20.71753246753247,49.88069430569431,7.987086857052802,1781.191453237241,-.219342857599258,-.367069929838181,15.8415841584158,20.54,6.374,57.01,42.99,105.9944374375625,4.70788248508707,11.57628558802907,5.912742341913455,52.9865764575613,MDA,21.51,7.4850378,56.025791,419.35516,151,0
Moldova,2005,75.98054119793251,.6344788913753446,.9922339999999999,9.182122225600487,10.92885375494071,450,92.62,94.33,103.48,2793.4,29.1726895848826,-190.86,6.38146310288962,81.59999999999999,98.59999999999999,93.70617696160267,6.293823038397329,4.3,97.0851805154484,.92,89.5,1219.633343969668,22.7048081062313,3.881813162754393,1.2922,.0416,0,1.833,.4817,.0235,.0514,100.566888293243,47.32865444263989,.0063,23.60099899598958,11.9591837222126,14.6,.7825460919648167,.400235101204801,4.753632534666545,93.43291458621056,51.16358493572719,91.85998353341124,143.0235684691384,16.3997954955912,13.07252735578455,19.1675900350579,50.41155051524488,9.344144075930089,1919.445507637476,-.401479870080948,-.351528733968735,21.7821782178218,21.74,5.633,57.225,42.775,113.2065531047487,3.993994664828032,11.53870676996639,.7266086829606146,71.30128087359341,MDA,21.790001,7.5597916,57.150448,432.04547,151,0
Moldova,2006,75.49407114624506,.6317323315400697,.8714499999999999,9.212526603830952,11.02037093341441,450,86.5,90.06,105.56,2550.2,30.11393995817134,-259.4,7.589806684184654,84.5,98.90000000000001,93.81155613919894,6.18844386080105,5,96.52215439558162,.9399999999999999,88.01000000000001,1197.857810246386,22.0460713433789,3.827673138914816,1.3158,.0471,0,1.7711,.4688,.0239,.051,100.287778048526,46.99486211682086,.0068,27.47319531552487,12.777755783035,19.6,.5889840834413751,.48263447637712,5.125361405465172,93.90833668498905,45.25633686374402,91.89842695624972,137.1547638199937,14.49887607811592,12.24555793895518,18.77790365107029,52.6490324887161,13.41814124036173,2017.177300629081,-.369664698839188,-.517649948596954,21.7821782178218,21.81,4.26,57.256,42.744,109.8802614514904,1.811539765795725,11.17309685082033,1.045313008429205,62.87645394971183,MDA,22.040001,7.6094546,57.903801,440.61633,151,0
Moldova,2007,75.55487990270599,.6338936902528234,.864724,9.212526603830952,11.11188811188811,450,69.53,76.81999999999999,106.17,2110.9,31.25825666264271,-523.9,12.17902548923826,86.90000000000001,99,93.6166610226888,6.383338977311209,4.4,98.06737626321645,.96,89.59999999999999,1173.389147234835,21.4251278629835,3.789236958298354,1.2836,.0364,0,1.5548,.4441,.0206,.05,100.055661920841,46.6419700594364,.0075,36.84519388079731,12.3671668414302,20.5,.6523270680942482,.516193541658915,5.308931916953814,93.50549878345498,45.58047351675089,97.14006550626989,142.7205390230208,9.982970241437394,11.54471083660865,19.44239191465469,55.9735991016283,15.90871496183523,2082.512600976692,-.0149540305137634,-.506612956523895,21.7821782178218,19.15,2.749,57.287,42.713,114.3331522365712,1.665284020331141,12.13269833047794,1.414732501830632,57.37440366795757,MDA,22.26,7.6413302,58.389927,446.17673,151,0
Moldova,2008,75.43326238978413,.6347528768666563,.972287,9.212526603830952,11.20340529036181,450,101.64,97.73999999999999,84.29000000000001,3221.6,29.88047094059311,-695.38,12.00051347833826,89,99.09999999999999,93.5403520425108,6.459647957489207,4.9,97.11711840126571,1,89.08,1168.165125042176,20.9039198271145,3.680207248034305,1.028,.0372,0,1.3396,.4325,.0254,.0485,99.86538796254391,46.27183078462198,.0078,36.44658310846762,12.783047261882,23.4,.5710630910502992,.6085356171256,5.618800488569853,93.14202822542195,40.8187486093894,93.60285273831093,134.4216013477003,8.810934172467499,11.04000349639236,19.12173484631766,56.42998474301516,9.244248825769802,2249.225897193717,-.267933160066605,-.424041241407394,21.7821782178218,20.93,2.097,57.318,42.682,107.187256539843,1.398186050912002,12.40349236737624,.8046525015049593,58.95388474274411,MDA,22.450001,7.7183414,59.572792,459.80316,151,0
Moldova,2009,75.15962298570994,.6341587867987476,.9057809999999999,9.151717847370021,11.29492246883551,450,85.58,86.20999999999999,90.37,2372.7,27.57878715035692,-268.74,4.852710535892364,90.7,99.2,94.22394320748629,5.776056792513714,4.8,96.95935556938939,.97,92.66,1111.421973153643,20.5443893978414,3.624023763678302,1.0179,.0382,0,1.4027,.3848,.0248,.0483,99.739374107982,45.87665563049388,.0082,35.99065505129977,-.062718596710847,27.5,.5405741704391982,.457886649076119,5.1680922960193,89.71331083108115,36.87212251875122,73.4912043317434,110.3633268504946,8.497462750292268,10.37462591099296,17.16287408714538,60.04977212982144,2.169391704512378,2116.943575440967,-.583599746227264,-.434595018625259,23.7623762376238,21.25,3.024,57.349,42.651,83.85063174043444,1.431712934529351,15.18598486199433,.6609845291934049,74.17291309509693,MDA,22.610001,7.6577287,58.640808,449.05539,151,0
Moldova,2010,75.03805175038052,.6333947513130801,.8727200000000001,9.101978691019786,11.40030441400304,450,84.95,88.2,103.67,2734,21.56951688590353,-290.09,4.25879212676733,92,99.3,93.34423548650858,6.655764513491415,20,84.37183676084301,.9399999999999999,85.28,1302.475375323475,20.4084787372334,4.002824248852518,1.1148,.1967,.017,1.5263,.4498,.0439,.0479,99.7787848154216,45.47217679630472,.0088,27.87833171043306,7.4838508635085,29.7,.516710744884009,.262879174562087,5.658858760873772,90.21318335027068,27.82961306408612,60.10823883107117,87.93785189515728,11.16125723258789,9.953772395784384,20.4338917212317,54.53671582548186,33.30493209779843,2269.511161459965,-.381340742111206,-.357611089944839,18.8118811881188,21.81,2.972,57.38,42.62,77.36220271347082,1.340446330082613,14.85765287503111,1.041536607249361,71.94063950123414,MDA,22.74,7.7273197,59.711472,461.40961,151,0
